h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds_v3,Hr,Fp,Cc,Ec,Od_v2,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,score_construction,score_protected,Ra,composite_v3,zone,demand_grade,is_hub_v3,hub_rank_v3,is_hub_v2
8930e026e6fffff,37.362,127.0615,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9006,1.0,0.8,1.0,0.6,0.0,0.3674,드론전용,C-보통,0,0.0,0
8930e1c9a7bffff,37.3976,127.0959,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,0.7375,0.8217,1.0,0.8,1.0,0.6,0.5336,0.08,일반,D-낮음,0,0.0,0
8930e15244bffff,37.4304,127.1301,41133510,성남동,중원구,0.6301,1.0,0.3908,0.4586,0.3014,1.0,0.0,0.3,0.5122,1.0,0.8,0.34,0.6,0.5632,0.0845,로봇전용,A-최우선,0,0.0,1
8930e1524c7ffff,37.4406,127.1284,41131540,태평1동,수정구,0.1997,0.4513,0.151,0.0916,0.0521,0.1865,0.0,0.65,0.5041,1.0,0.8,1.0,0.6,0.5986,0.0898,일반,D-낮음,0,0.0,0
8930e152e8fffff,37.4277,127.185,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.374,0.0561,일반,C-보통,0,0.0,0
8930e153373ffff,37.3638,127.1481,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,1.0,1.0,0.9863,1.0,0.8,1.0,0.6,0.5227,0.4808,Hybrid,D-낮음,0,0.0,0
8930e1cd047ffff,37.4692,127.1728,41131610,양지동,수정구,0.0625,0.1412,0.0467,0.0414,0.0028,0.0603,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4436,0.0665,일반,E-부적합,0,0.0,0
8930e1c8ac7ffff,37.4528,127.111,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,E-부적합,0,0.0,0
8930e026883ffff,37.3839,127.0686,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,0.9125,0.9863,1.0,0.8,1.0,0.6,0.5622,0.0843,로봇전용,C-보통,0,0.0,0
8930e026d67ffff,37.3922,127.0824,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.5646,1.0,0.8,1.0,0.6,0.5389,0.0808,일반,C-보통,0,0.0,0
8930e1c9973ffff,37.4278,127.1168,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.661,0.0992,일반,D-낮음,0,0.0,0
8930e1c9e57ffff,37.4133,127.0736,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e15326bffff,37.3517,127.1313,41135570,정자3동,분당구,0.1556,0.155,0.1864,0.2975,0.0387,0.0824,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5436,0.4895,Hybrid,D-낮음,1,8.0,0
8930e1c9387ffff,37.417,127.0556,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5423,0.0813,일반,D-낮음,0,0.0,0
8930e1c986bffff,37.4156,127.1,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,0.65,0.9006,1.0,0.8,0.4,0.6,0.5411,0.0812,일반,D-낮음,0,0.0,0
8930e1c9d4fffff,37.436,127.0965,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.796,1.0,0.8,1.0,0.6,0.4418,0.0663,일반,D-낮음,0,0.0,0
8930e1c9037ffff,37.425,127.0484,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5569,0.0835,일반,D-낮음,0,0.0,0
8930e02690fffff,37.3835,127.0947,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,0.868,1.0,0.8,1.0,0.6,0.3094,0.0464,일반,D-낮음,0,0.0,0
8930e1c8b53ffff,37.4547,127.1296,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.7375,0.6503,1.0,0.8,1.0,0.6,0.5116,0.0767,일반,C-보통,0,0.0,0
8930e1522b7ffff,37.4175,127.1526,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,0.9125,0.8989,1.0,0.8,1.0,0.6,0.4998,0.075,일반,C-보통,0,0.0,0
8930e02491bffff,37.34,127.1225,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,0.9125,0.8046,1.0,0.8,0.34,0.6,0.5191,0.1797,Hybrid,B-높음,0,0.0,0
8930e153163ffff,37.3818,127.1522,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,0.9125,0.8389,1.0,0.8,1.0,0.6,0.6333,0.095,로봇전용,A-최우선,0,0.0,0
8930e153647ffff,37.3674,127.1091,41135545,정자동,분당구,0.1949,0.2174,0.2081,0.1436,0.0869,0.3521,0.0,0.475,0.8886,1.0,0.8,0.3,0.6,0.775,0.1163,일반,D-낮음,0,0.0,0
8930e026b57ffff,37.3615,127.0876,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,1.0,1.0,1.0,1.0,0.8,0.65,0.6,0.5542,0.3483,Hybrid,C-보통,0,0.0,0
8930e150457ffff,37.3918,127.1636,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5811,0.0872,로봇전용,A-최우선,0,0.0,0
8930e1c9c47ffff,37.4313,127.0778,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9931,1.0,0.8,1.0,0.6,0.4398,0.066,일반,D-낮음,0,0.0,0
8930e1521afffff,37.4403,127.1756,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.3,0.8869,1.0,0.8,0.4,0.6,0.4281,0.0642,일반,A-최우선,0,0.0,0
8930e152693ffff,37.4282,127.1247,41133510,성남동,중원구,0.6301,1.0,0.3908,0.4586,0.3014,1.0,0.0,1.0,0.8903,1.0,0.8,0.34,0.6,0.5621,0.0843,로봇전용,A-최우선,0,0.0,0
8930e15305bffff,37.3728,127.1226,41135530,수내2동,분당구,0.0328,0.0,0.0199,0.0527,0.0295,0.0825,0.0,0.3,0.856,1.0,0.8,1.0,0.6,0.6453,0.0968,일반,E-부적합,0,0.0,0
8930e1cd213ffff,37.4568,127.1691,41133560,은행2동,중원구,0.1931,0.436,0.122,0.1345,0.032,0.1761,0.0,0.9125,0.5014,1.0,0.8,1.0,0.6,0.5657,0.0848,일반,D-낮음,0,0.0,0
8930e1c9177ffff,37.4259,127.0642,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9537,1.0,0.8,1.0,0.6,0.5539,0.0831,일반,D-낮음,0,0.0,0
8930e1520a7ffff,37.4355,127.1568,41133580,상대원2동,중원구,0.0667,0.0521,0.0607,0.0128,0.1067,0.1177,0.0,0.825,0.501,1.0,0.8,0.4,0.6,0.3998,0.06,일반,E-부적합,0,0.0,0
8930e152553ffff,37.4425,127.1469,41131530,신흥3동,수정구,0.1797,0.344,0.1023,0.1304,0.0388,0.2626,0.0,0.9125,0.5005,1.0,0.8,1.0,0.6,0.5535,0.083,일반,D-낮음,0,0.0,0
8930e15258bffff,37.451,127.1476,41131520,신흥2동,수정구,0.1425,0.2116,0.2118,0.074,0.0703,0.1228,0.0,0.5625,0.8457,1.0,0.8,1.0,0.6,0.4018,0.0603,일반,D-낮음,0,0.0,0
8930e15206fffff,37.4197,127.1581,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,0.9143,1.0,0.8,1.0,0.6,0.3968,0.0595,일반,C-보통,0,0.0,0
8930e153437ffff,37.396,127.1194,41135655,삼평동,분당구,0.6423,0.1843,1.0,0.4466,1.0,0.7125,0.0,0.9125,0.8115,1.0,0.8,0.34,0.6,0.5709,0.0856,로봇전용,A-최우선,0,0.0,0
8930e1c8b8bffff,37.4632,127.1303,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.9125,0.8012,1.0,0.8,1.0,0.6,0.4957,0.0744,일반,C-보통,0,0.0,0
8930e026947ffff,37.3796,127.0918,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,0.9983,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e1c906fffff,37.4137,127.0475,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5882,0.0882,일반,D-낮음,0,0.0,0
8930e026e2bffff,37.3676,127.062,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9777,1.0,0.8,1.0,0.6,0.0,0.3989,드론전용,C-보통,0,0.0,0
8930e1c9a37ffff,37.4082,127.102,41135655,삼평동,분당구,0.6423,0.1843,1.0,0.4466,1.0,0.7125,0.0,0.825,0.9537,1.0,0.8,0.34,0.6,0.4226,0.0634,일반,A-최우선,0,0.0,0
8930e152483ffff,37.4462,127.1288,41131540,태평1동,수정구,0.1997,0.4513,0.151,0.0916,0.0521,0.1865,0.0,0.9125,0.5006,1.0,0.8,1.0,0.6,0.5831,0.0875,일반,D-낮음,0,0.0,0
8930e1c9b07ffff,37.4136,127.1156,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9332,1.0,0.8,0.4,0.6,0.4965,0.0745,일반,D-낮음,0,0.0,0
8930e1c8a83ffff,37.4584,127.1115,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4814,0.0722,일반,E-부적합,0,0.0,0
8930e026d23ffff,37.3978,127.0828,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9983,1.0,0.8,0.4,0.6,0.5654,0.0848,일반,D-낮음,0,0.0,0
8930e1c992fffff,37.431,127.1249,41133510,성남동,중원구,0.6301,1.0,0.3908,0.4586,0.3014,1.0,0.0,0.9125,0.7017,1.0,0.8,0.34,0.6,0.6322,0.0948,로봇전용,A-최우선,0,0.0,0
8930e026a17ffff,37.3607,127.0719,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9949,1.0,0.8,1.0,0.6,0.3766,0.4624,일반,C-보통,0,0.0,0
8930e1c9e13ffff,37.4189,127.0741,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9966,1.0,0.8,0.4,0.6,0.5094,0.0764,일반,D-낮음,0,0.0,0
8930e15237bffff,37.4081,127.1702,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,C-보통,0,0.0,0
8930e153227ffff,37.3623,127.1375,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,1.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.5476,0.4887,Hybrid,D-낮음,0,0.0,0
8930e1c897bffff,37.4721,127.1389,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.65,0.8354,1.0,0.8,1.0,0.6,0.7049,0.1057,로봇전용,B-높음,0,0.0,0
8930e026c1bffff,37.3887,127.0533,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.9829,1.0,0.8,1.0,0.6,0.4219,0.0633,일반,C-보통,0,0.0,0
8930e1c9343ffff,37.4028,127.0544,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.5758,0.0864,일반,D-낮음,0,0.0,0
8930e1c9827ffff,37.4263,127.1062,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.868,1.0,0.8,0.4,0.6,0.5062,0.0759,일반,D-낮음,0,0.0,0
8930e1c9d0bffff,37.4417,127.097,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.9777,1.0,0.8,1.0,0.6,0.5542,0.0831,일반,E-부적합,0,0.0,0
8930e152273ffff,37.4034,127.1514,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,0.65,0.9537,1.0,0.8,1.0,0.6,0.4886,0.0733,일반,C-보통,0,0.0,0
8930e153507ffff,37.4014,127.1329,41135600,이매1동,분당구,0.141,0.1453,0.2138,0.1033,0.1127,0.1246,0.0,0.7375,0.9743,1.0,0.8,1.0,0.6,0.5232,0.0785,일반,D-낮음,0,0.0,0
8930e152c3bffff,37.4422,127.1941,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.5954,0.0893,로봇전용,A-최우선,0,0.0,0
8930e153023ffff,37.381,127.1364,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,0.8972,1.0,0.8,1.0,0.6,0.4976,0.0746,일반,A-최우선,0,0.0,0
8930e024dbbffff,37.3589,127.1084,41135550,정자1동,분당구,0.5904,0.5654,0.5316,0.5304,0.6184,0.7529,1.0,0.475,0.928,1.0,0.8,1.0,0.6,0.7831,0.2973,Hybrid,A-최우선,1,2.0,0
8930e153603ffff,37.373,127.1096,41135545,정자동,분당구,0.1949,0.2174,0.2081,0.1436,0.0869,0.3521,0.0,0.3875,0.9126,1.0,0.8,0.3,0.6,0.736,0.1104,일반,D-낮음,0,0.0,0
8930e1cd2d7ffff,37.4575,127.1639,41133560,은행2동,중원구,0.1931,0.436,0.122,0.1345,0.032,0.1761,0.0,0.7375,0.5031,1.0,0.8,1.0,0.6,0.5068,0.076,일반,D-낮음,0,0.0,0
8930e15265bffff,37.4123,127.126,41135620,야탑1동,분당구,0.4302,0.2596,0.3922,0.554,0.4649,0.5538,0.0,0.3,0.9229,1.0,0.8,1.0,0.6,0.6133,0.092,로봇전용,B-높음,0,0.0,0
8930e02614bffff,37.3727,127.0336,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9983,1.0,0.8,1.0,0.6,0.4256,0.4711,Hybrid,C-보통,0,0.0,0
8930e152177ffff,37.4318,127.1748,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.3,0.832,1.0,0.8,0.4,0.6,0.4389,0.0658,일반,A-최우선,0,0.0,0
8930e026b13ffff,37.3672,127.0881,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,0.0,1.0,1.0,1.0,0.8,0.65,0.6,0.5685,0.0853,로봇전용,C-보통,0,0.0,0
8930e150413ffff,37.3975,127.164,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.9674,1.0,0.8,1.0,0.6,0.4967,0.0745,일반,C-보통,0,0.0,0
8930e1c923bffff,37.4013,127.0438,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5327,0.0799,일반,C-보통,0,0.0,0
8930e1c9c03ffff,37.4369,127.0782,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.988,1.0,0.8,1.0,0.6,0.4346,0.0652,일반,D-낮음,0,0.0,0
8930e15216bffff,37.4262,127.1744,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,C-보통,0,0.0,0
8930e15264fffff,37.4117,127.1312,41135620,야탑1동,분당구,0.4302,0.2596,0.3922,0.554,0.4649,0.5538,0.0,0.3,0.5148,1.0,0.8,1.0,0.6,0.5334,0.08,일반,B-높음,0,0.0,0
8930e153017ffff,37.3834,127.1288,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,0.65,0.8252,1.0,0.8,1.0,0.6,0.5544,0.0832,로봇전용,A-최우선,0,0.0,0
8930e1c9c0fffff,37.4352,127.0807,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,0.825,0.9794,1.0,0.8,1.0,0.6,0.4673,0.0701,일반,D-낮음,0,0.0,0
8930e024cb3ffff,37.3541,127.0896,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,1.0,0.9777,1.0,0.8,1.0,0.6,0.4434,0.4654,Hybrid,C-보통,0,0.0,0
8930e152063ffff,37.4214,127.1556,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,0.9537,1.0,0.8,1.0,0.6,0.517,0.0775,일반,C-보통,0,0.0,0
8930e152547ffff,37.4419,127.1521,41133525,중앙동,중원구,0.1068,0.2406,0.0874,0.0453,0.0165,0.112,0.0,0.5625,0.5066,1.0,0.8,1.0,0.6,0.5032,0.0755,일반,D-낮음,0,0.0,0
8930e1c9247ffff,37.3963,127.0382,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4368,0.0655,일반,C-보통,0,0.0,0
8930e1c8b47ffff,37.454,127.1347,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.7375,0.9811,1.0,0.8,1.0,0.6,0.5645,0.0847,로봇전용,C-보통,0,0.0,0
8930e026903ffff,37.3852,127.0922,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,0.9571,1.0,0.8,1.0,0.6,0.5981,0.0897,일반,D-낮음,0,0.0,0
8930e1c902bffff,37.4194,127.048,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.554,0.0831,일반,D-낮음,0,0.0,0
8930e026157ffff,37.3783,127.0341,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5709,0.4936,Hybrid,C-보통,0,0.0,0
8930e1c9ed7ffff,37.4196,127.0689,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.5502,0.0825,일반,D-낮음,0,0.0,0
8930e152e07ffff,37.4242,127.1899,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,0.9949,1.0,0.8,1.0,0.6,0.5483,0.0822,일반,C-보통,0,0.0,0
8930e1c9dcfffff,37.4424,127.0918,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.5542,0.0831,일반,E-부적합,0,0.0,0
8930e152337ffff,37.4188,127.1764,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,C-보통,0,0.0,0
8930e02499bffff,37.3463,127.1178,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,0.65,0.832,1.0,0.8,0.34,0.6,0.5753,0.1613,Hybrid,B-높음,0,0.0,0
8930e15360fffff,37.3713,127.112,41135545,정자동,분당구,0.1949,0.2174,0.2081,0.1436,0.0869,0.3521,0.0,0.7375,0.5042,1.0,0.8,0.3,0.6,0.6278,0.0942,일반,D-낮음,0,0.0,0
8930e1536c7ffff,37.3737,127.1044,41135550,정자1동,분당구,0.5904,0.5654,0.5316,0.5304,0.6184,0.7529,0.0,0.3,0.9126,1.0,0.8,1.0,0.6,0.5496,0.0824,일반,A-최우선,0,0.0,0
8930e15312bffff,37.3858,127.1552,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,0.9314,1.0,0.8,1.0,0.6,0.5865,0.088,로봇전용,A-최우선,0,0.0,1
8930e024dc7ffff,37.3539,127.1027,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,1.0,0.825,0.9126,1.0,0.8,0.65,0.6,0.461,0.2688,Hybrid,C-보통,0,0.0,0
8930e152c47ffff,37.4372,127.1884,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.0,0.0,부적합,A-최우선,0,0.0,0
8930e026bd7ffff,37.3678,127.0829,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,0.0,1.0,1.0,1.0,0.8,0.65,0.6,0.5685,0.0853,로봇전용,C-보통,0,0.0,0
8930e1504d7ffff,37.3981,127.1589,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.9914,1.0,0.8,1.0,0.6,0.5509,0.0826,로봇전용,C-보통,0,0.0,1
8930e15222fffff,37.4066,127.1596,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.9554,1.0,0.8,1.0,0.6,0.4234,0.0635,일반,C-보통,0,0.0,0
8930e1530dbffff,37.3791,127.1179,41135520,수내1동,분당구,0.4597,0.2856,0.276,0.8209,0.4778,0.489,0.0,0.475,0.8783,1.0,0.8,1.0,0.6,0.6459,0.0969,로봇전용,B-높음,0,0.0,0
8930e024d77ffff,37.3498,127.1128,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,0.3,0.7669,1.0,0.8,1.0,0.6,0.7054,0.1997,로봇전용,C-보통,0,0.0,0
8930e1cd293ffff,37.4631,127.1644,41131610,양지동,수정구,0.0625,0.1412,0.0467,0.0414,0.0028,0.0603,0.0,1.0,0.8852,1.0,0.8,1.0,0.6,0.4385,0.0658,일반,E-부적합,0,0.0,0
8930e026107ffff,37.3833,127.0397,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.3705,0.4636,일반,C-보통,0,0.0,0
8930e152127ffff,37.4368,127.1805,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.9125,0.8492,1.0,0.8,0.4,0.6,0.5234,0.0785,일반,A-최우선,0,0.0,0
8930e15260bffff,37.4173,127.1316,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,0.9125,0.6795,1.0,0.8,1.0,0.6,0.523,0.0785,일반,C-보통,0,0.0,0
8930e1534b7ffff,37.4023,127.1146,41135655,삼평동,분당구,0.6423,0.1843,1.0,0.4466,1.0,0.7125,0.0,0.65,0.8149,1.0,0.8,0.34,0.6,0.6001,0.09,로봇전용,A-최우선,0,0.0,0
8930e1cd66fffff,37.4592,127.1614,41131610,양지동,수정구,0.0625,0.1412,0.0467,0.0414,0.0028,0.0603,0.0,0.9125,0.5081,1.0,0.8,1.0,0.6,0.4851,0.0728,일반,E-부적합,0,0.0,0
8930e1c9d17ffff,37.4473,127.0975,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.9846,1.0,0.8,1.0,0.6,0.5549,0.0832,일반,E-부적합,0,0.0,0
8930e0269c7ffff,37.3859,127.0871,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,0.9125,0.9092,1.0,0.8,1.0,0.6,0.5025,0.0754,일반,D-낮음,0,0.0,0
8930e1c9833ffff,37.4269,127.101,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,0.7375,0.7789,1.0,0.8,1.0,0.6,0.6182,0.0927,일반,D-낮음,0,0.0,0
8930e026eabffff,37.374,127.0573,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.408,드론전용,C-보통,0,0.0,0
8930e1c934fffff,37.4011,127.0569,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5759,0.0864,로봇전용,C-보통,0,0.0,0
8930e026c27ffff,37.3913,127.0666,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,0.9125,0.7257,1.0,0.8,1.0,0.6,0.4931,0.074,일반,C-보통,0,0.0,0
8930e1c8e6bffff,37.4552,127.1034,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.7583,1.0,0.8,1.0,0.6,0.5237,0.0786,일반,E-부적합,0,0.0,0
8930e1c9ab7ffff,37.4145,127.0973,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,0.475,0.9726,1.0,0.8,0.4,0.6,0.5612,0.0842,일반,D-낮음,0,0.0,0
8930e152503ffff,37.4475,127.1526,41131520,신흥2동,수정구,0.1425,0.2116,0.2118,0.074,0.0703,0.1228,0.0,0.9125,0.9263,1.0,0.8,1.0,0.6,0.4523,0.0679,일반,D-낮음,0,0.0,0
8930e152ecbffff,37.4199,127.1791,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,C-보통,0,0.0,0
8930e1533afffff,37.3734,127.1515,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,1.0,0.9606,1.0,0.8,1.0,0.6,0.6076,0.0911,일반,D-낮음,0,0.0,0
8930e1c8b03ffff,37.4597,127.1352,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,1.0,0.9949,1.0,0.8,1.0,0.6,0.527,0.0791,일반,C-보통,0,0.0,0
8930e026da3ffff,37.4041,127.0781,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.52,0.078,일반,D-낮음,0,0.0,0
8930e1506a3ffff,37.3827,127.168,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,A-최우선,0,0.0,0
8930e1c99afffff,37.4373,127.1202,41131580,수진2동,수정구,0.1737,0.3194,0.1366,0.1151,0.068,0.1994,0.0,0.9125,0.9057,1.0,0.8,1.0,0.6,0.5856,0.0878,일반,D-낮음,0,0.0,0
